Performance,,,,,,,,,,,,,,,,,,,,
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
425,Mathys Tel,fr FRA,MF,Bayern Munich,19,2005,2.8,0,0,0,5,6,1,5,1,1,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
426,Nathan Tella,ng NGA,"MF,FW",Leverkusen,25,1999,15.1,1,0,0,22,32,10,25,5,11,,,0,Matches
427,Martin Terrier,fr FRA,"MF,FW",Leverkusen,27,1997,6.5,1,0,0,2,9,2,5,1,2,,,0,Matches
428,Arthur Theate,be BEL,DF,Eintracht Frankfurt,24,2000,30,6,1,1,14,23,1,26,36,24,,,0,Matches
429,Norman Theuerkauf,de GER,"DF,MF",Heidenheim,37,1987,0.2,0,0,0,1,0,0,0,0,0,,,0,Matches
430,Denis Thomalla,de GER,"FW,MF",Heidenheim,31,1992,0,0,0,0,0,0,0,0,0,0,,,0,Matches
431,Phillip Tietz,de GER,FW,Augsburg,27,1997,18.7,4,0,0,36,12,15,2,5,6,,,0,Matches
432,Umut Tohumcu,de GER,MF,Hoffenheim,19,2004,4.2,3,0,0,6,6,0,8,3,6,,,0,Matches
433,John Tolkin,us USA,"MF,DF",Holstein Kiel,22,2002,8.2,0,0,0,2,9,0,37,8,11,,,0,Matches
434,Tiago Tomás,pt POR,"MF,FW",Wolfsburg,22,2002,20.9,7,0,0,30,50,6,21,10,19,,,0,Matches
435,Keke Topp,de GER,FW,Werder Bremen,20,2004,2.8,1,0,0,8,6,2,6,1,1,,,0,Matches
436,Bazoumana Touré,ci CIV,"MF,FW",Hoffenheim,18,2006,6.8,1,0,0,13,3,7,25,3,10,,,0,Matches
437,Lucas Tousart,fr FRA,MF,Union Berlin,27,1997,6.2,2,0,0,11,6,0,2,6,9,,,0,Matches
438,Omar Traoré,de GER,"DF,MF",Heidenheim,26,1998,29.1,7,0,0,23,37,1,107,21,28,,,0,Matches
439,Kevin Trapp,de GER,GK,Eintracht Frankfurt,34,1990,25.5,0,0,0,0,1,0,0,0,0,,,0,Matches
440,Philipp Treu,de GER,MF,St Pauli,23,2000,32,2,0,0,20,36,2,59,22,43,,,1,Matches
441,Christopher Trimmel,at AUT,"MF,DF",Union Berlin,37,1987,19.3,5,0,0,14,5,1,109,17,24,,,0,Matches
442,Tuta,br BRA,"DF,MF",Eintracht Frankfurt,25,1999,25.3,8,0,0,30,9,0,2,42,26,,,1,Matches
443,Lukas Ullrich,de GER,DF,Gladbach,20,2004,21.1,4,0,0,22,17,0,47,20,15,,,0,Matches
444,Sven Ulreich,de GER,GK,Bayern Munich,35,1988,1,0,0,0,0,0,0,0,0,0,,,0,Matches
445,Deniz Undav,de GER,"FW,MF",Stuttgart,28,1996,19.2,4,0,0,25,22,12,11,2,10,,,0,Matches
446,Dayot Upamecano,fr FRA,DF,Bayern Munich,25,1998,19.5,6,0,0,20,11,0,6,31,25,,,0,Matches
447,Jonas Urbig,de GER,GK,Bayern Munich,20,2003,8,0,0,0,0,0,0,0,0,0,,,0,Matches
448,Can Uzun,tr TUR,MF,Eintracht Frankfurt,18,2005,7.5,1,0,0,8,16,0,17,1,3,,,0,Matches
449,Josha Vagnoman,de GER,"DF,MF",Stuttgart,23,2000,20.4,4,0,0,18,20,0,44,14,13,,,0,Matches
450,Siebe Van Der Heyden,be BEL,"DF,MF",St Pauli,26,1998,9.7,4,1,1,16,9,0,18,15,10,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
451,Maarten Vandevoordt,be BEL,GK,RB Leipzig,22,2002,4.8,0,0,0,0,0,0,0,0,0,,,0,Matches
452,Ruben Vargas,ch SUI,MF,Augsburg,25,1998,3.4,3,0,0,5,3,0,14,2,1,,,0,Matches
453,Nikola Vasilj,ba BIH,GK,St Pauli,28,1995,33,2,1,1,1,1,0,0,0,0,,,0,Matches
454,Denis Vavro,sk SVK,DF,Wolfsburg,28,1996,27.3,4,0,0,7,5,0,8,36,13,,,0,Matches
455,Miloš Veljković,rs SRB,DF,Werder Bremen,28,1995,11.4,1,0,0,5,3,2,9,3,5,,,0,Matches
456,Nikolas Veratschnig,at AUT,MF,Mainz 05,21,2003,4,1,0,0,9,6,4,7,4,7,,,0,Matches
457,Arthur Vermeeren,be BEL,MF,RB Leipzig,19,2005,17.5,7,0,0,22,1,0,3,23,20,,,0,Matches
458,Yorbe Vertessen,be BEL,"MF,FW",Union Berlin,23,2001,8,2,0,0,14,17,2,23,3,4,,,0,Matches
459,Gabriel Vidovic,hr CRO,MF,Bayern Munich,20,2003,0.3,0,0,0,0,1,0,0,0,0,,,0,Matches
460,Gabriel Vidovic,hr CRO,MF,Mainz 05,20,2003,0,0,0,0,0,1,0,0,0,0,,,0,Matches
461,Kevin Vogt,de GER,DF,Union Berlin,32,1991,15.2,6,0,0,10,7,0,0,9,7,,,0,Matches
462,Kevin Volland,de GER,"FW,MF",Union Berlin,32,1992,0.7,1,0,0,3,0,0,0,0,0,,,0,Matches
463,Aster Vranckx,be BEL,MF,Wolfsburg,21,2002,6.2,1,0,0,12,11,0,3,10,6,,,0,Matches
464,Robert Wagner,de GER,MF,St Pauli,21,2003,4.5,1,0,0,6,5,0,2,2,4,,,0,Matches
465,Elye Wahi,fr FRA,FW,Eintracht Frankfurt,21,2003,2.2,1,0,0,2,3,4,5,0,0,,,0,Matches
466,Hauke Wahl,de GER,DF,St Pauli,30,1994,33,1,0,0,13,15,2,8,29,29,,,0,Matches
467,Paul Wanner,de GER,"MF,FW",Heidenheim,18,2005,19.7,2,0,0,23,18,1,54,3,28,,,0,Matches
468,Kjell-Arik Wätjen,de GER,MF,Dortmund,18,2006,0.2,0,0,0,0,1,0,0,0,0,,,0,Matches
469,Julian Weigl,de GER,MF,Gladbach,28,1995,32,8,0,0,23,24,0,10,51,26,,,0,Matches
470,Timon Weiner,de GER,GK,Holstein Kiel,25,1999,25,4,0,0,2,3,0,0,0,0,,,0,Matches
471,Nelson Weiper,de GER,FW,Mainz 05,19,2005,7.8,2,0,0,19,0,7,6,2,4,,,0,Matches
472,Mitchell Weiser,de GER,MF,Werder Bremen,30,1994,31.9,9,1,1,30,45,1,80,22,42,,,0,Matches
473,Noah Weißhaupt,de GER,"FW,MF",St Pauli,22,2001,12.9,0,0,0,10,42,6,72,1,6,,,0,Matches
474,Noah Weißhaupt,de GER,"FW,MF",Freiburg,22,2001,0.9,0,0,0,1,6,0,8,0,0,,,0,Matches
475,Silvan Widmer,ch SUI,MF,Mainz 05,31,1993,5.6,3,0,0,5,4,2,12,5,5,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
476,Patrick Wimmer,at AUT,"MF,FW",Wolfsburg,23,2001,19.7,5,1,0,35,40,6,44,34,33,,,0,Matches
477,Jonas Wind,dk DEN,"FW,MF",Wolfsburg,25,1999,21.8,2,0,0,15,40,4,7,6,6,,,0,Matches
478,Florian Wirtz,de GER,MF,Leverkusen,21,2003,26.1,3,0,0,22,39,11,102,9,22,,,0,Matches
479,Dani de Wit,nl NED,"MF,FW",Bochum,26,1998,12.8,1,0,0,24,12,8,8,12,18,,,0,Matches
480,Maximilian Wittek,de GER,"DF,MF",Bochum,28,1995,30.1,8,0,0,34,34,0,166,26,40,,,0,Matches
481,Marius Wolf,de GER,MF,Augsburg,29,1995,23.8,2,0,0,19,14,4,113,26,15,,,0,Matches
482,Nick Woltemade,de GER,"FW,MF",Stuttgart,22,2002,18,5,1,1,24,35,6,6,1,6,,,0,Matches
483,Jeong Woo-yeong,kr KOR,"MF,FW",Union Berlin,24,1999,14,2,0,0,16,15,4,37,11,7,,,0,Matches
484,Granit Xhaka,ch SUI,MF,Leverkusen,31,1992,32.1,3,0,0,34,34,0,30,11,27,,,1,Matches
485,Erencan Yardimci,tr TUR,FW,Hoffenheim,22,2002,3.5,2,0,0,8,5,5,1,1,3,,,0,Matches
486,Dan-Axel Zagadou,fr FRA,DF,Stuttgart,25,1999,0.3,1,0,0,1,0,0,0,1,0,,,0,Matches
487,David Zec,si SVN,DF,Holstein Kiel,24,2000,17.1,5,0,0,21,8,3,1,14,10,,,0,Matches
488,Robin Zentner,de GER,GK,Mainz 05,29,1994,32,3,0,0,1,2,0,0,0,1,,,0,Matches
489,Cedric Zesiger,ch SUI,DF,Augsburg,26,1998,13.6,7,1,1,15,7,0,12,20,7,,,0,Matches
490,Cedric Zesiger,ch SUI,DF,Wolfsburg,26,1998,5.8,4,0,0,14,5,0,3,5,9,,,0,Matches
491,Michael Zetterer,de GER,GK,Werder Bremen,29,1995,34,2,0,0,0,6,0,0,1,0,,,0,Matches
492,Budu Zivzivadze,ge GEO,FW,Heidenheim,30,1994,10.6,0,0,0,9,15,6,5,2,11,,,0,Matches
