Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,Rk_shooting,Nation_shooting,Pos_shooting,Age_shooting,Born_shooting,90s_shooting,Gls_shooting,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK_shooting,PKatt_shooting,Rk_goalkeeping,Nation_goalkeeping,Pos_goalkeeping,Age_goalkeeping,Born_goalkeeping,MP_goalkeeping,Starts_goalkeeping,Min_goalkeeping,90s_goalkeeping,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_goalkeeping,PKA,PKsv,PKm,Save%.1,League
319,Alexis Mac Allister,ar ARG,MF,Liverpool,25,1998,35,30,"2,599",28.9,5,5,10,5,0,0,6,0,0.17,0.17,0.35,0.17,0.35,319,ar ARG,MF,25,1998,28.9,5,38,14,36.8,1.32,0.48,0.13,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
146,Alfie Dorrington,eng ENG,DF,Tottenham Hotspur,19,2005,1,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,146,eng ENG,DF,19,2005,0.2,0,0,0,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
421,Alfie Pond,eng ENG,DF,Wolves,20,2004,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,eng ENG,DF,20,2004,0,0,0,0,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
227,Ali Al Hamadi,iq IRQ,FW,Ipswich Town,22,2002,11,0,134,1.5,0,0,0,0,0,0,3,0,0,0,0,0,0,227,iq IRQ,FW,22,2002,1.5,0,4,0,0,2.69,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
16,Alisson,br BRA,GK,Liverpool,31,1992,28,28,"2,508",27.9,0,0,0,0,0,0,0,0,0,0,0,0,0,16,br BRA,GK,31,1992,27.9,0,0,0,,0,0,,,0,0,1,br BRA,GK,31,1992,28,28,"2,508",27.9,29,1.04,106,74,73.6,18,7,3,10,35.7,1,1,0,0,0,ENG-Premier League
32,Alphonse Areola,fr FRA,GK,West Ham United,31,1993,26,25,"2,260",25.1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,fr FRA,GK,31,1993,25.1,0,0,0,,0,0,,,0,0,2,fr FRA,GK,31,1993,26,25,"2,260",25.1,41,1.63,121,80,66.1,5,7,13,5,20,0,0,0,0,,ENG-Premier League
49,Altay Bayındır,tr TUR,GK,Manchester Utd,26,1998,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,49,tr TUR,GK,26,1998,4,0,0,0,,0,0,,,0,0,5,tr TUR,GK,26,1998,4,4,360,4,10,2.5,18,8,44.4,1,0,3,1,25,0,0,0,0,,ENG-Premier League
132,Amad Diallo,ci CIV,"MF,FW",Manchester Utd,22,2002,26,20,"1,901",21.1,8,6,14,8,0,0,5,0,0.38,0.28,0.66,0.38,0.66,132,ci CIV,"MF,FW",22,2002,21.1,8,47,17,36.2,2.23,0.8,0.17,0.47,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
398,Amadou Onana,be BEL,MF,Aston Villa,22,2001,26,20,"1,617",18,3,0,3,3,0,0,4,0,0.17,0,0.17,0.17,0.17,398,be BEL,MF,22,2001,18,3,17,6,35.3,0.95,0.33,0.18,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
413,Andreas Pereira,br BRA,MF,Fulham,28,1996,33,25,"2,013",22.4,2,4,6,2,0,1,7,0,0.09,0.18,0.27,0.09,0.27,413,br BRA,MF,28,1996,22.4,2,39,9,23.1,1.74,0.4,0.05,0.22,0,1,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
438,Andrew Robertson,sct SCO,DF,Liverpool,30,1994,33,29,"2,482",27.6,0,1,1,0,0,0,3,1,0,0.04,0.04,0,0.04,438,sct SCO,DF,30,1994,27.6,0,15,3,20,0.54,0.11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
27,André,br BRA,MF,Wolves,23,2001,33,31,"2,472",27.5,0,0,0,0,0,0,7,0,0,0,0,0,0,27,br BRA,MF,23,2001,27.5,0,10,1,10,0.36,0.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
399,André Onana,cm CMR,GK,Manchester Utd,28,1996,34,34,"3,060",34,0,0,0,0,0,0,0,0,0,0,0,0,0,399,cm CMR,GK,28,1996,34,0,0,0,,0,0,,,0,0,27,cm CMR,GK,28,1996,34,34,"3,060",34,44,1.29,129,88,68.2,10,9,15,9,26.5,4,3,1,0,25,ENG-Premier League
195,Andrés García,es ESP,"DF,MF",Aston Villa,21,2003,7,5,318,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,195,es ESP,"DF,MF",21,2003,3.5,0,2,0,0,0.57,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
252,Andy Irving,sct SCO,MF,West Ham United,24,2000,10,1,166,1.8,0,0,0,0,0,0,2,0,0,0,0,0,0,252,sct SCO,MF,24,2000,1.8,0,4,2,50,2.17,1.08,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
162,Anthony Elanga,se SWE,"MF,FW",Nottingham Forest,22,2002,38,31,"2,501",27.8,6,11,17,6,0,0,1,0,0.22,0.4,0.61,0.22,0.61,162,se SWE,"MF,FW",22,2002,27.8,6,44,24,54.5,1.58,0.86,0.14,0.25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
210,Anthony Gordon,eng ENG,"FW,MF",Newcastle United,23,2001,34,28,"2,434",27,6,5,11,5,1,2,2,0,0.22,0.18,0.41,0.18,0.37,210,eng ENG,"FW,MF",23,2001,27,6,59,19,32.2,2.18,0.7,0.08,0.26,1,2,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
466,Antoine Semenyo,gh GHA,MF,Bournemouth,24,2000,37,36,"3,203",35.6,11,5,16,11,0,0,9,0,0.31,0.14,0.45,0.31,0.45,466,gh GHA,MF,24,2000,35.6,11,126,41,32.5,3.54,1.15,0.09,0.27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
439,Antonee Robinson,us USA,"DF,MF",Fulham,26,1997,36,35,"3,167",35.2,0,10,10,0,0,0,8,0,0,0.28,0.28,0,0.28,439,us USA,"DF,MF",26,1997,35.2,0,16,2,12.5,0.45,0.06,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
29,Antony,br BRA,"FW,MF",Manchester Utd,24,2000,8,0,141,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,29,br BRA,"FW,MF",24,2000,1.6,0,6,3,50,3.83,1.91,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
288,Antonín Kinský,cz CZE,GK,Tottenham Hotspur,21,2003,6,6,540,6,0,0,0,0,0,0,0,0,0,0,0,0,0,288,cz CZE,GK,21,2003,6,0,0,0,,0,0,,,0,0,19,cz CZE,GK,21,2003,6,6,540,6,11,1.83,35,24,68.6,1,0,5,1,16.7,0,0,0,0,,ENG-Premier League
212,Archie Gray,eng ENG,"DF,MF",Tottenham Hotspur,18,2006,28,19,"1,751",19.5,0,0,0,0,0,0,1,0,0,0,0,0,0,212,eng ENG,"DF,MF",18,2006,19.5,0,1,1,100,0.05,0.05,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
372,Arijanet Muric,xk KVX,GK,Ipswich Town,25,1998,18,18,"1,620",18,0,0,0,0,0,0,1,0,0,0,0,0,0,372,xk KVX,GK,25,1998,18,0,0,0,,0,0,,,0,0,24,xk KVX,GK,25,1998,18,18,"1,620",18,33,1.83,100,70,70,2,6,10,1,5.6,3,3,0,0,0,ENG-Premier League
71,Armando Broja,al ALB,FW,Everton,22,2001,10,4,334,3.7,0,0,0,0,0,0,1,0,0,0,0,0,0,71,al ALB,FW,22,2001,3.7,0,4,0,0,1.08,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
51,Armel Bella Kotchap,de GER,DF,Southampton,22,2001,4,2,331,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,51,de GER,DF,22,2001,3.7,0,1,0,0,0.27,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
7,Asher Agbinone,eng ENG,MF,Crystal Palace,18,2005,2,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,eng ENG,MF,18,2005,0.1,0,1,0,0,15,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
570,Ashley Young,eng ENG,DF,Everton,39,1985,32,19,"1,875",20.8,1,3,4,1,0,0,7,1,0.05,0.14,0.19,0.05,0.19,570,eng ENG,DF,39,1985,20.8,1,6,3,50,0.29,0.14,0.17,0.33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
138,Axel Disasi,fr FRA,DF,Aston Villa,26,1998,7,5,490,5.4,0,0,0,0,0,0,2,0,0,0,0,0,0,138,fr FRA,DF,26,1998,5.4,0,2,0,0,0.37,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
139,Axel Disasi,fr FRA,DF,Chelsea,26,1998,6,4,364,4,1,0,1,1,0,0,1,0,0.25,0,0.25,0.25,0.25,139,fr FRA,DF,26,1998,4,1,2,1,50,0.49,0.25,0.5,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
525,Axel Tuanzebe,cd COD,DF,Ipswich Town,26,1997,22,20,"1,710",19,0,1,1,0,0,0,5,1,0,0.05,0.05,0,0.05,525,cd COD,DF,26,1997,19,0,4,0,0,0.21,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
232,Ayden Heaven,eng ENG,DF,Manchester Utd,17,2006,4,2,170,1.9,0,0,0,0,0,0,1,0,0,0,0,0,0,232,eng ENG,DF,17,2006,1.9,0,2,0,0,1.06,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
536,Bart Verbruggen,nl NED,GK,Brighton,21,2002,36,36,"3,240",36,0,1,1,0,0,0,5,0,0,0.03,0.03,0,0.03,536,nl NED,GK,21,2002,36,0,0,0,,0,0,,,0,0,41,nl NED,GK,21,2002,36,36,"3,240",36,58,1.61,140,89,65,14,13,9,7,19.4,9,9,0,0,0,ENG-Premier League
69,Ben Brereton,cl CHI,"FW,MF",Southampton,25,1999,10,4,449,5,0,0,0,0,0,0,1,0,0,0,0,0,0,69,cl CHI,"FW,MF",25,1999,5,0,11,1,9.1,2.2,0.2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
97,Ben Chilwell,eng ENG,MF,Crystal Palace,27,1996,8,1,259,2.9,1,0,1,1,0,0,1,0,0.35,0,0.35,0.35,0.35,97,eng ENG,MF,27,1996,2.9,1,5,3,60,1.74,1.04,0.2,0.33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
123,Ben Davies,wls WAL,DF,Tottenham Hotspur,31,1993,17,14,"1,331",14.8,0,0,0,0,0,0,5,0,0,0,0,0,0,123,wls WAL,DF,31,1993,14.8,0,5,1,20,0.34,0.07,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
201,Ben Godfrey,eng ENG,DF,Ipswich Town,26,1998,3,2,159,1.8,0,0,0,0,0,0,1,0,0,0,0,0,0,201,eng ENG,DF,26,1998,1.8,0,0,0,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
266,Ben Johnson,eng ENG,"MF,DF",Ipswich Town,24,2000,23,14,"1,354",15,1,2,3,1,0,0,5,1,0.07,0.13,0.2,0.07,0.2,266,eng ENG,"MF,DF",24,2000,15,1,7,3,42.9,0.47,0.2,0.14,0.33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
348,Ben Mee,eng ENG,DF,Brentford,34,1989,7,2,183,2,0,0,0,0,0,0,2,0,0,0,0,0,0,348,eng ENG,DF,34,1989,2,0,0,0,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
554,Ben White,eng ENG,DF,Arsenal,26,1997,17,13,"1,198",13.3,0,2,2,0,0,0,2,0,0,0.15,0.15,0,0.15,554,eng ENG,DF,26,1997,13.3,0,9,2,22.2,0.68,0.15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
562,Ben Winterburn,eng ENG,MF,Bournemouth,19,2004,4,0,24,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,562,eng ENG,MF,19,2004,0.3,0,0,0,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
43,Benoît Badiashile,fr FRA,DF,Chelsea,23,2001,5,3,334,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,43,fr FRA,DF,23,2001,3.7,0,0,0,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
471,Bernardo Silva,pt POR,MF,Manchester City,29,1994,33,29,"2,670",29.7,4,4,8,4,0,0,7,0,0.13,0.13,0.27,0.13,0.27,471,pt POR,MF,29,1994,29.7,4,32,12,37.5,1.08,0.4,0.13,0.33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
304,Bernd Leno,de GER,GK,Fulham,32,1992,38,38,"3,420",38,0,1,1,0,0,0,5,0,0,0.03,0.03,0,0.03,304,de GER,GK,32,1992,38,0,0,0,,0,0,,,0,0,20,de GER,GK,32,1992,38,38,"3,420",38,54,1.42,158,107,67.7,15,9,14,5,13.2,4,3,1,0,25,ENG-Premier League
58,Beto,gw GNB,FW,Everton,26,1998,30,15,"1,534",17,8,0,8,8,0,0,2,0,0.47,0,0.47,0.47,0.47,58,gw GNB,FW,26,1998,17,8,49,23,46.9,2.87,1.35,0.16,0.35,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
283,Bilal El Khannouss,ma MAR,MF,Leicester City,20,2004,32,27,"2,182",24.2,2,3,5,2,0,0,4,0,0.08,0.12,0.21,0.08,0.21,283,ma MAR,MF,20,2004,24.2,2,30,7,23.3,1.24,0.29,0.07,0.29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
200,Billy Gilmour,sct SCO,MF,Brighton,23,2001,2,1,98,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,200,sct SCO,MF,23,2001,1.1,0,1,0,0,0.92,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
127,Bobby De Cordova-Reid,jm JAM,"MF,FW",Leicester City,31,1993,23,9,744,8.3,1,2,3,1,0,0,2,0,0.12,0.24,0.36,0.12,0.36,127,jm JAM,"MF,FW",31,1993,8.3,1,7,3,42.9,0.85,0.36,0.14,0.33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
276,Boubacar Kamara,fr FRA,"MF,DF",Aston Villa,24,1999,26,20,"1,726",19.2,1,0,1,1,0,0,2,0,0.05,0,0.05,0.05,0.05,276,fr FRA,"MF,DF",24,1999,19.2,1,10,3,30,0.52,0.16,0.1,0.33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
519,Boubacar Traoré,ml MLI,MF,Wolves,22,2001,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,ml MLI,MF,22,2001,0,0,0,0,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
485,Boubakary Soumaré,fr FRA,MF,Leicester City,25,1999,31,25,"2,171",24.1,0,0,0,0,0,0,8,0,0,0,0,0,0,485,fr FRA,MF,25,1999,24.1,0,7,0,0,0.29,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
215,Brajan Gruda,de GER,"MF,FW",Brighton,20,2004,21,8,687,7.6,1,4,5,1,0,0,0,0,0.13,0.52,0.66,0.13,0.66,215,de GER,"MF,FW",20,2004,7.6,1,11,5,45.5,1.44,0.66,0.09,0.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
38,Brandon Austin,eng ENG,GK,Tottenham Hotspur,25,1999,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38,eng ENG,GK,25,1999,1,0,0,0,,0,0,,,0,0,4,eng ENG,GK,25,1999,1,1,90,1,2,2,4,2,50,0,0,1,0,0,0,0,0,0,,ENG-Premier League
267,Brennan Johnson,wls WAL,"FW,MF",Tottenham Hotspur,23,2001,33,24,"2,177",24.2,11,3,14,11,0,0,5,0,0.45,0.12,0.58,0.45,0.58,267,wls WAL,"FW,MF",23,2001,24.2,11,54,20,37,2.23,0.83,0.2,0.55,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
181,Bruno Fernandes,pt POR,MF,Manchester Utd,29,1994,36,35,"3,018",33.5,8,10,18,5,3,3,5,2,0.24,0.3,0.54,0.15,0.45,181,pt POR,MF,29,1994,33.5,8,96,29,30.2,2.86,0.86,0.05,0.17,3,3,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
220,Bruno Guimarães,br BRA,MF,Newcastle United,26,1997,38,38,"3,271",36.3,5,6,11,5,0,0,7,0,0.14,0.17,0.3,0.14,0.3,220,br BRA,MF,26,1997,36.3,5,45,15,33.3,1.24,0.41,0.11,0.33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
341,Bryan Mbeumo,cm CMR,"MF,FW",Brentford,24,1999,38,38,"3,414",37.9,20,7,27,15,5,6,3,0,0.53,0.18,0.71,0.4,0.58,341,cm CMR,"MF,FW",24,1999,37.9,20,85,41,48.2,2.24,1.08,0.18,0.37,5,6,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
448,Bukayo Saka,eng ENG,"FW,MF",Arsenal,22,2001,25,20,"1,729",19.2,6,10,16,5,1,1,3,0,0.31,0.52,0.83,0.26,0.78,448,eng ENG,"FW,MF",22,2001,19.2,6,67,23,34.3,3.49,1.2,0.07,0.22,1,1,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
294,Caleb Kporha,eng ENG,DF,Crystal Palace,18,2006,2,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,294,eng ENG,DF,18,2006,0.1,0,0,0,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
396,Caleb Okoli,it ITA,DF,Leicester City,23,2001,19,12,"1,125",12.5,1,0,1,1,0,0,4,0,0.08,0,0.08,0.08,0.08,396,it ITA,DF,23,2001,12.5,1,4,2,50,0.32,0.16,0.25,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
244,Callum Hudson-Odoi,eng ENG,MF,Nottingham Forest,23,2000,31,25,"2,194",24.4,5,2,7,5,0,0,2,0,0.21,0.08,0.29,0.21,0.29,244,eng ENG,MF,23,2000,24.4,5,37,17,45.9,1.52,0.7,0.14,0.29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
559,Callum Wilson,eng ENG,FW,Newcastle United,32,1992,18,2,370,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,559,eng ENG,FW,32,1992,4.1,0,6,1,16.7,1.46,0.24,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
48,Calvin Bassey,ng NGA,DF,Fulham,24,1999,35,34,"3,074",34.2,1,0,1,1,0,0,7,0,0.03,0,0.03,0.03,0.03,48,ng NGA,DF,24,1999,34.2,1,14,4,28.6,0.41,0.12,0.07,0.25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
31,Cameron Archer,eng ENG,FW,Southampton,23,2001,35,13,"1,441",16,2,0,2,2,0,1,0,0,0.12,0,0.12,0.12,0.12,31,eng ENG,FW,23,2001,16,2,29,11,37.9,1.81,0.69,0.07,0.18,0,1,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
76,Cameron Burgess,au AUS,DF,Ipswich Town,28,1995,18,16,"1,541",17.1,0,2,2,0,0,0,0,0,0,0.12,0.12,0,0.12,76,au AUS,DF,28,1995,17.1,0,10,3,30,0.58,0.18,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Premier League
280,Caoimhín Kelleher,ie IRL,GK,Liverpool,25,1998,10,10,900,10,0,0,0,0,0,0,0,0,0,0,0,0,0,280,ie IRL,GK,25,1998,10,0,0,0,,0,0,,,0,0,17,ie IRL,GK,25,1998,10,10,900,10,12,1.2,37,24,67.6,7,2,1,4,40,1,0,1,0,100,ENG-Premier League
