Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,Rk_shooting,Nation_shooting,Pos_shooting,Age_shooting,Born_shooting,90s_shooting,Gls_shooting,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK_shooting,PKatt_shooting,Rk_goalkeeping,Nation_goalkeeping,Pos_goalkeeping,Age_goalkeeping,Born_goalkeeping,MP_goalkeeping,Starts_goalkeeping,Min_goalkeeping,90s_goalkeeping,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_goalkeeping,PKA,PKsv,PKm,Save%.1,League
143,Brandon Cover,jm JAM,"MF,DF",Port Vale,20,2003,19,17,"1,432",15.9,2,0,2,2,0,0,3,0,0.13,0,0.13,0.13,0.13,143,jm JAM,"MF,DF",20,2003,15.9,2,8,2,25,0.5,0.13,0.25,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
233,Brandon Fleming,eng ENG,DF,Doncaster Rovers,24,1999,17,12,"1,006",11.2,0,0,0,0,0,0,4,0,0,0,0,0,0,233,eng ENG,DF,24,1999,11.2,0,6,1,16.7,0.54,0.09,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
373,Brandon Khela,eng ENG,MF,Bradford City,19,2005,15,11,920,10.2,0,2,2,0,0,0,2,0,0,0.2,0.2,0,0.2,373,eng ENG,MF,19,2005,10.2,0,15,3,20,1.47,0.29,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
592,Brendan Sarpong-Wiredu,eng ENG,"DF,MF",Fleetwood Town,24,1999,34,34,"2,812",31.2,2,0,2,2,0,0,9,0,0.06,0,0.06,0.06,0.06,592,eng ENG,"DF,MF",24,1999,31.2,2,16,6,37.5,0.51,0.19,0.13,0.33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
332,Brooklyn Ilunga,eng ENG,MF,Bromley,20,2003,17,4,590,6.6,0,2,2,0,0,0,0,0,0,0.31,0.31,0,0.31,332,eng ENG,MF,20,2003,6.6,0,3,0,0,0.46,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
333,Brooklyn Ilunga,eng ENG,FW,Milton Keynes Dons,20,2003,3,0,68,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,333,eng ENG,FW,20,2003,0.8,0,0,0,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
68,Bryant Bilongo,eng ENG,DF,Harrogate Town FC,22,2001,16,9,933,10.4,1,0,1,1,0,0,3,0,0.1,0,0.1,0.1,0.1,68,eng ENG,DF,22,2001,10.4,1,4,2,50,0.39,0.19,0.25,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
484,Bryn Morris,eng ENG,MF,Harrogate Town FC,28,1996,22,21,"1,922",21.4,0,1,1,0,0,0,4,0,0,0.05,0.05,0,0.05,484,eng ENG,MF,28,1996,21.4,0,39,10,25.6,1.83,0.47,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
483,Bryn Morris,eng ENG,MF,Newport County,28,1996,19,19,"1,553",17.3,3,2,5,2,1,2,1,0,0.17,0.12,0.29,0.12,0.23,483,eng ENG,MF,28,1996,17.3,3,21,6,28.6,1.22,0.35,0.1,0.33,1,2,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
714,Byron Webster,eng ENG,DF,Bromley,37,1987,28,27,"2,407",26.7,1,0,1,1,0,0,4,0,0.04,0,0.04,0.04,0.04,714,eng ENG,DF,37,1987,26.7,1,3,2,66.7,0.11,0.07,0.33,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
13,Callum Ainley,eng ENG,MF,Grimsby Town,26,1997,26,4,713,7.9,0,1,1,0,0,0,1,0,0,0.13,0.13,0,0.13,13,eng ENG,MF,26,1997,7.9,0,13,3,23.1,1.64,0.38,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
136,Callum Cooke,eng ENG,MF,Morecambe,27,1997,18,11,947,10.5,1,0,1,0,1,1,1,0,0.1,0,0.1,0,0,136,eng ENG,MF,27,1997,10.5,1,14,6,42.9,1.33,0.57,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
274,Callum Guy,eng ENG,MF,Carlisle United,27,1996,20,12,"1,016",11.3,0,0,0,0,0,0,1,0,0,0,0,0,0,274,eng ENG,MF,27,1996,11.3,0,10,1,10,0.89,0.09,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
302,Callum Hendry,sct SCO,"FW,MF",Milton Keynes Dons,26,1997,29,15,"1,411",15.7,3,2,5,3,0,0,7,1,0.19,0.13,0.32,0.19,0.32,302,sct SCO,"FW,MF",26,1997,15.7,3,27,12,44.4,1.72,0.77,0.11,0.25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
346,Callum Johnson,eng ENG,"DF,MF",Bradford City,27,1996,11,3,361,4,0,0,0,0,0,0,0,0,0,0,0,0,0,346,eng ENG,"DF,MF",27,1996,4,0,1,0,0,0.25,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
353,Callum Jones,wls WAL,MF,Morecambe,23,2001,34,31,"2,689",29.9,1,2,3,0,1,1,2,0,0.03,0.07,0.1,0,0.07,353,wls WAL,MF,23,2001,29.9,1,45,20,44.4,1.51,0.67,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
444,Callum Maycock,eng ENG,MF,AFC Wimbledon,26,1997,27,17,"1,550",17.2,3,2,5,3,0,0,1,0,0.17,0.12,0.29,0.17,0.29,444,eng ENG,MF,26,1997,17.2,3,15,5,33.3,0.87,0.29,0.2,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
571,Callum Reynolds,eng ENG,DF,Bromley,34,1989,20,17,"1,520",16.9,1,1,2,1,0,0,1,0,0.06,0.06,0.12,0.06,0.12,571,eng ENG,DF,34,1989,16.9,1,6,3,50,0.36,0.18,0.17,0.33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
683,Callum Tripp,eng ENG,"DF,MF",Milton Keynes Dons,17,2006,7,5,424,4.7,0,0,0,0,0,0,1,0,0,0,0,0,0,683,eng ENG,"DF,MF",17,2006,4.7,0,0,0,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
723,Callum Whelan,eng ENG,MF,Carlisle United,25,1998,23,22,"1,891",21,2,1,3,2,0,0,3,0,0.1,0.05,0.14,0.1,0.14,723,eng ENG,MF,25,1998,21,2,19,6,31.6,0.9,0.29,0.11,0.33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
12,Calum Agius,wls WAL,FW,Crewe Alexandra,18,2005,14,1,307,3.4,1,1,2,1,0,0,2,0,0.29,0.29,0.59,0.29,0.59,12,wls WAL,FW,18,2005,3.4,1,3,2,66.7,0.88,0.59,0.33,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
364,Calum Kavanagh,ie IRL,"FW,MF",Bradford City,20,2003,38,31,"2,484",27.6,9,5,14,9,0,0,5,0,0.33,0.18,0.51,0.33,0.51,364,ie IRL,"FW,MF",20,2003,27.6,9,70,26,37.1,2.54,0.94,0.13,0.35,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
28,Cameron Antwi,eng ENG,MF,Newport County,22,2001,40,31,"2,715",30.2,1,2,3,1,0,0,8,0,0.03,0.07,0.1,0.03,0.1,28,eng ENG,MF,22,2001,30.2,1,20,6,30,0.66,0.2,0.05,0.17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
130,Cameron Congreve,wls WAL,MF,Bromley,20,2004,40,32,"2,409",26.8,5,6,11,5,0,0,0,0,0.19,0.22,0.41,0.19,0.41,130,wls WAL,MF,20,2004,26.8,5,43,10,23.3,1.61,0.37,0.12,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
219,Cameron Evans,wls WAL,DF,Newport County,23,2001,31,26,"2,281",25.3,4,1,5,4,0,0,8,0,0.16,0.04,0.2,0.16,0.2,219,wls WAL,DF,23,2001,25.3,4,17,5,29.4,0.67,0.2,0.24,0.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
247,Cameron Gardner,sct SCO,"MF,FW",Grimsby Town,18,2005,11,3,371,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,247,sct SCO,"MF,FW",18,2005,4.1,0,6,3,50,1.46,0.73,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
282,Cameron Harper,sct SCO,"MF,DF",Carlisle United,22,2001,36,30,"2,740",30.4,0,3,3,0,0,0,5,0,0,0.1,0.1,0,0.1,282,sct SCO,"MF,DF",22,2001,30.4,0,15,5,33.3,0.49,0.16,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
461,Cameron McJannett,eng ENG,DF,Grimsby Town,25,1998,41,38,"3,435",38.2,2,0,2,2,0,0,4,0,0.05,0,0.05,0.05,0.05,461,eng ENG,DF,25,1998,38.2,2,18,7,38.9,0.47,0.18,0.11,0.29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
504,Cameron Norman,eng ENG,"MF,DF",Tranmere Rovers,28,1995,41,36,"3,068",34.1,3,4,7,3,0,0,6,1,0.09,0.12,0.21,0.09,0.21,504,eng ENG,"MF,DF",28,1995,34.1,3,25,11,44,0.73,0.32,0.12,0.27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
342,Carl Jenkinson,eng ENG,DF,Bromley,32,1992,11,9,693,7.7,0,0,0,0,0,0,3,1,0,0,0,0,0,342,eng ENG,DF,32,1992,7.7,0,4,2,50,0.52,0.26,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
351,Carl Johnston,nir NIR,MF,Fleetwood Town,22,2002,19,19,"1,634",18.2,1,1,2,1,0,0,2,0,0.06,0.06,0.11,0.06,0.11,351,nir NIR,MF,22,2002,18.2,1,9,5,55.6,0.5,0.28,0.11,0.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
598,Cedwyn Scott,eng ENG,"MF,FW",Carlisle United,25,1998,11,5,540,6,1,1,2,1,0,0,0,0,0.17,0.17,0.33,0.17,0.33,598,eng ENG,"MF,FW",25,1998,6,1,7,2,28.6,1.17,0.33,0.14,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
599,Cedwyn Scott,eng ENG,"MF,FW",Notts County,25,1998,10,3,336,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,599,eng ENG,"MF,FW",25,1998,3.7,0,8,1,12.5,2.14,0.27,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
696,Charles Vernam,eng ENG,"MF,FW",Grimsby Town,27,1996,17,10,817,9.1,2,1,3,2,0,0,2,0,0.22,0.11,0.33,0.22,0.33,696,eng ENG,"MF,FW",27,1996,9.1,2,30,11,36.7,3.3,1.21,0.07,0.18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
86,Charlie Brown,eng ENG,MF,Accrington Stanley,24,1999,12,1,226,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,86,eng ENG,MF,24,1999,2.5,0,6,1,16.7,2.39,0.4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
85,Charlie Brown,eng ENG,"FW,MF",Morecambe,24,1999,4,0,47,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,85,eng ENG,"FW,MF",24,1999,0.5,0,0,0,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
109,Charlie Caton,eng ENG,FW,Accrington Stanley,21,2002,12,4,382,4.2,0,1,1,0,0,0,0,0,0,0.24,0.24,0,0.24,109,eng ENG,FW,21,2002,4.2,0,5,1,20,1.18,0.24,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
148,Charlie Crew,wls WAL,MF,Doncaster Rovers,18,2006,13,11,811,9,0,0,0,0,0,0,2,0,0,0,0,0,0,148,wls WAL,MF,18,2006,9,0,4,1,25,0.44,0.11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
230,Charlie Finney,eng ENG,MF,Crewe Alexandra,20,2003,10,0,141,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,230,eng ENG,MF,20,2003,1.6,0,1,0,0,0.64,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
276,Charlie Hall,,MF,Accrington Stanley,,,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,,MF,,,0,0,0,0,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
381,Charlie Kirk,eng ENG,MF,Barrow,26,1997,7,3,316,3.5,0,0,0,0,0,0,2,0,0,0,0,0,0,381,eng ENG,MF,26,1997,3.5,0,6,0,0,1.71,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
388,Charlie Lakin,eng ENG,MF,Walsall,25,1999,36,30,"2,313",25.7,2,1,3,2,0,0,2,0,0.08,0.04,0.12,0.08,0.12,388,eng ENG,MF,25,1999,25.7,2,56,12,21.4,2.18,0.47,0.04,0.17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
448,Charlie McArthur,sct SCO,DF,Carlisle United,19,2005,10,8,745,8.3,0,0,0,0,0,0,4,0,0,0,0,0,0,448,sct SCO,DF,19,2005,8.3,0,1,0,0,0.12,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
704,Charlie Waller,eng ENG,DF,Milton Keynes Dons,19,2005,8,4,452,5,0,0,0,0,0,0,1,0,0,0,0,0,0,704,eng ENG,DF,19,2005,5,0,1,1,100,0.2,0.2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
719,Charlie Weston,eng ENG,MF,Barrow,20,2004,1,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,719,eng ENG,MF,20,2004,0.2,0,0,0,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
724,Charlie Whitaker,eng ENG,"MF,FW",Notts County,20,2003,20,13,"1,111",12.3,4,0,4,4,0,0,3,0,0.32,0,0.32,0.32,0.32,724,eng ENG,"MF,FW",20,2003,12.3,4,25,7,28,2.03,0.57,0.16,0.57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
758,Charlie Wyke,eng ENG,FW,Carlisle United,31,1992,13,10,862,9.6,2,0,2,1,1,1,2,0,0.21,0,0.21,0.1,0.1,758,eng ENG,FW,31,1992,9.6,2,16,3,18.8,1.67,0.31,0.06,0.33,1,1,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
182,Cheick Diabate,eng ENG,DF,Bradford City,22,2002,11,10,887,9.9,0,1,1,0,0,0,4,0,0,0.1,0.1,0,0.1,182,eng ENG,DF,22,2002,9.9,0,8,2,25,0.81,0.2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
201,Chey Dunkley,eng ENG,DF,Chesterfield,32,1992,9,9,809,9,1,0,1,1,0,0,2,1,0.11,0,0.11,0.11,0.11,201,eng ENG,DF,32,1992,9,1,6,2,33.3,0.67,0.22,0.17,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
408,Chris Long,eng ENG,"FW,MF",Crewe Alexandra,29,1995,25,8,939,10.4,6,0,6,6,0,0,1,1,0.58,0,0.58,0.58,0.58,408,eng ENG,"FW,MF",29,1995,10.4,6,33,14,42.4,3.16,1.34,0.18,0.43,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
642,Chris Stokes,eng ENG,DF,Barrow,33,1991,13,12,"1,061",11.8,0,0,0,0,0,0,2,0,0,0,0,0,0,642,eng ENG,DF,33,1991,11.8,0,1,0,0,0.08,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
468,Christopher Merrie,eng ENG,MF,Tranmere Rovers,25,1998,32,25,"2,238",24.9,0,1,1,0,0,0,1,0,0,0.04,0.04,0,0.04,468,eng ENG,MF,25,1998,24.9,0,11,0,0,0.44,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
557,Christopher Popov,wls WAL,MF,Barrow,19,2004,11,3,323,3.6,0,0,0,0,0,0,3,0,0,0,0,0,0,557,wls WAL,MF,19,2004,3.6,0,10,2,20,2.79,0.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
82,Ciaran Brennan,ie IRL,"DF,MF",Newport County,24,2000,27,26,"2,277",25.3,0,0,0,0,0,0,3,2,0,0,0,0,0,82,ie IRL,"DF,MF",24,2000,25.3,0,6,1,16.7,0.24,0.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
366,Ciaran Kelly,ie IRL,DF,Bradford City,26,1998,21,16,"1,468",16.3,1,0,1,1,0,0,1,0,0.06,0,0.06,0.06,0.06,366,ie IRL,DF,26,1998,16.3,1,5,2,40,0.31,0.12,0.2,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
517,Clarke Oduor,ke KEN,MF,Bradford City,25,1999,19,7,813,9,1,0,1,1,0,0,1,0,0.11,0,0.11,0.11,0.11,517,ke KEN,MF,25,1999,9,1,13,3,23.1,1.44,0.33,0.08,0.33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
641,Cole Stockton,eng ENG,FW,Salford City FC,30,1994,38,32,"2,614",29,15,2,17,15,0,0,3,0,0.52,0.07,0.59,0.52,0.59,641,eng ENG,FW,30,1994,29,15,67,31,46.3,2.31,1.07,0.22,0.48,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
684,Connal Trueman,eng ENG,GK,Milton Keynes Dons,28,1996,13,13,"1,170",13,0,0,0,0,0,0,1,0,0,0,0,0,0,684,eng ENG,GK,28,1996,13,0,0,0,,0,0,,,0,0,45,eng ENG,GK,28,1996,13,13,"1,170",13,25,1.92,53,32,58.5,2,2,9,1,7.7,4,3,1,0,25,ENG-League Two
53,Connor Barratt,ie IRL,MF,Walsall,20,2004,43,39,"3,396",37.7,0,8,8,0,0,0,10,1,0,0.21,0.21,0,0.21,53,ie IRL,MF,20,2004,37.7,0,29,6,20.7,0.77,0.16,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
135,Connor Cook,,MF,Chesterfield,,,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,,MF,,,0,0,0,0,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
277,Connor Hall,eng ENG,DF,Port Vale,31,1993,44,44,"3,956",44,0,0,0,0,0,0,4,0,0,0,0,0,0,277,eng ENG,DF,31,1993,44,0,35,9,25.7,0.8,0.2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
343,Connor Jennings,eng ENG,"MF,FW",Tranmere Rovers,32,1991,44,32,"2,999",33.3,4,3,7,4,0,0,3,0,0.12,0.09,0.21,0.12,0.21,343,eng ENG,"MF,FW",32,1991,33.3,4,54,17,31.5,1.62,0.51,0.07,0.24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
399,Connor Lemonheigh-Evans,wls WAL,"MF,DF",Milton Keynes Dons,27,1997,34,29,"2,598",28.9,2,0,2,2,0,0,6,0,0.07,0,0.07,0.07,0.07,399,wls WAL,"MF,DF",27,1997,28.9,2,32,10,31.3,1.11,0.35,0.06,0.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
428,Connor Mahoney,eng ENG,"MF,FW",Barrow,27,1997,29,18,"1,562",17.4,1,2,3,1,0,1,1,0,0.06,0.12,0.17,0.06,0.17,428,eng ENG,"MF,FW",27,1997,17.4,1,24,9,37.5,1.38,0.52,0.04,0.11,0,1,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
508,Connor O'Brien,eng ENG,"MF,DF",Accrington Stanley,19,2005,25,18,"1,677",18.6,0,2,2,0,0,0,6,0,0,0.11,0.11,0,0.11,508,eng ENG,"MF,DF",19,2005,18.6,0,6,2,33.3,0.32,0.11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
513,Connor O'Riordan,ie IRL,DF,Crewe Alexandra,20,2003,20,19,"1,708",19,3,0,3,3,0,0,2,0,0.16,0,0.16,0.16,0.16,513,ie IRL,DF,20,2003,19,3,13,3,23.1,0.69,0.16,0.23,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
575,Connor Ripley,eng ENG,GK,Port Vale,31,1993,23,23,"2,070",23,0,0,0,0,0,0,1,0,0,0,0,0,0,575,eng ENG,GK,31,1993,23,0,0,0,,0,0,,,0,0,34,eng ENG,GK,31,1993,23,23,"2,070",23,24,1.04,76,52,68.4,10,7,6,9,39.1,0,0,0,0,,ENG-League Two
574,Connor Ripley,eng ENG,GK,Swindon Town,31,1993,14,14,"1,260",14,0,0,0,0,0,0,1,0,0,0,0,0,0,574,eng ENG,GK,31,1993,14,0,1,0,0,0.07,0,0,,0,0,35,eng ENG,GK,31,1993,14,14,"1,260",14,16,1.14,50,32,68,5,6,3,5,35.7,0,0,0,0,,ENG-League Two
746,Connor Wood,eng ENG,DF,Tranmere Rovers,28,1996,34,29,"2,541",28.2,0,1,1,0,0,0,6,1,0,0.04,0.04,0,0.04,746,eng ENG,DF,28,1996,28.2,0,6,0,0,0.21,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
267,Conor Grant,eng ENG,MF,Accrington Stanley,29,1995,16,6,684,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,267,eng ENG,MF,29,1995,7.6,0,7,1,14.3,0.92,0.13,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
265,Conor Grant,ie IRL,"MF,FW",Notts County,23,2001,32,23,"1,895",21.1,4,3,7,4,0,0,1,0,0.19,0.14,0.33,0.19,0.33,265,ie IRL,"MF,FW",23,2001,21.1,4,26,13,50,1.23,0.62,0.15,0.31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
266,Conor Grant,eng ENG,MF,Port Vale,29,1995,4,4,288,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,266,eng ENG,MF,29,1995,3.2,0,1,0,0,0.31,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
438,Conor Masterson,ie IRL,DF,Gillingham,25,1998,24,24,"2,067",23,1,2,3,1,0,0,2,0,0.04,0.09,0.13,0.04,0.13,438,ie IRL,DF,25,1998,23,1,14,2,14.3,0.61,0.09,0.07,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
447,Conor McAleny,eng ENG,"MF,FW",Salford City FC,31,1992,27,11,"1,008",11.2,1,2,3,1,0,0,2,0,0.09,0.18,0.27,0.09,0.27,447,eng ENG,"MF,FW",31,1992,11.2,1,35,15,42.9,3.12,1.34,0.03,0.07,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
659,Conor Thomas,eng ENG,MF,Crewe Alexandra,30,1993,19,13,"1,039",11.5,0,1,1,0,0,0,3,0,0,0.09,0.09,0,0.09,659,eng ENG,MF,30,1993,11.5,0,5,0,0,0.43,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
728,Corey Whitley,eng ENG,"MF,FW",Bromley,33,1991,44,36,"3,203",35.6,2,5,7,2,0,0,3,0,0.06,0.14,0.2,0.06,0.2,728,eng ENG,"MF,FW",33,1991,35.6,2,39,8,20.5,1.1,0.22,0.05,0.25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
220,Corry Evans,nir NIR,MF,Bradford City,34,1990,6,1,109,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,220,nir NIR,MF,34,1990,1.2,0,1,0,0,0.83,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
45,Courtney Baker-Richardson,eng ENG,FW,Newport County,28,1995,36,24,"2,130",23.7,5,1,6,3,2,2,6,1,0.21,0.04,0.25,0.13,0.17,45,eng ENG,FW,28,1995,23.7,5,39,7,17.9,1.65,0.3,0.08,0.43,2,2,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
424,Craig MacGillivray,sct SCO,GK,Milton Keynes Dons,31,1993,8,8,720,8,0,0,0,0,0,0,0,0,0,0,0,0,0,424,sct SCO,GK,31,1993,8,0,0,0,,0,0,,,0,0,27,sct SCO,GK,31,1993,8,8,720,8,4,0.5,18,14,77.8,2,4,2,5,62.5,0,0,0,0,,ENG-League Two
206,Curtis Edwards,eng ENG,MF,Notts County,30,1994,16,6,580,6.4,0,1,1,0,0,0,1,0,0,0.16,0.16,0,0.16,206,eng ENG,MF,30,1994,6.4,0,4,1,25,0.62,0.16,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
665,Curtis Thompson,eng ENG,MF,Grimsby Town,30,1993,19,6,656,7.3,0,0,0,0,0,0,4,0,0,0,0,0,0,665,eng ENG,MF,30,1993,7.3,0,9,0,0,1.23,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
673,Curtis Tilt,jm JAM,DF,Salford City FC,32,1991,37,32,"2,909",32.3,1,0,1,1,0,0,12,2,0.03,0,0.03,0.03,0.03,673,jm JAM,DF,32,1991,32.3,1,20,3,15,0.62,0.09,0.05,0.33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
435,Dan Martin,eng ENG,MF,Accrington Stanley,22,2002,6,4,302,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,435,eng ENG,MF,22,2002,3.4,0,3,1,33.3,0.89,0.3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
10,Daniel Adu-Adjei,eng ENG,"FW,MF",Carlisle United,19,2005,14,11,"1,028",11.4,2,1,3,2,0,0,2,0,0.18,0.09,0.26,0.18,0.26,10,eng ENG,"FW,MF",19,2005,11.4,2,22,8,36.4,1.93,0.7,0.09,0.25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
50,Daniel Barden,wls WAL,GK,Swindon Town,23,2001,12,12,"1,060",11.8,0,0,0,0,0,0,2,0,0,0,0,0,0,50,wls WAL,GK,23,2001,11.8,0,0,0,,0,0,,,0,0,4,wls WAL,GK,23,2001,12,12,"1,060",11.8,16,1.36,30,18,60,4,4,4,1,8.3,4,4,0,0,0,ENG-League Two
96,Daniel Butterworth,eng ENG,"FW,MF",Carlisle United,24,1999,3,0,44,0.5,0,1,1,0,0,0,0,0,0,2.05,2.05,0,2.05,96,eng ENG,"FW,MF",24,1999,0.5,0,2,1,50,4.09,2.05,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
97,Daniel Butterworth,eng ENG,"MF,FW",Swindon Town,24,1999,34,20,"1,897",21.1,5,2,7,5,0,0,3,0,0.24,0.09,0.33,0.24,0.33,97,eng ENG,"MF,FW",24,1999,21.1,5,42,11,26.2,1.99,0.52,0.12,0.45,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ENG-League Two
