Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,Rk_shooting,Nation_shooting,Pos_shooting,Age_shooting,Born_shooting,90s_shooting,Gls_shooting,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK_shooting,PKatt_shooting,Rk_goalkeeping,Nation_goalkeeping,Pos_goalkeeping,Age_goalkeeping,Born_goalkeeping,MP_goalkeeping,Starts_goalkeeping,Min_goalkeeping,90s_goalkeeping,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_goalkeeping,PKA,PKsv,PKm,Save%.1,League
519,Maroan Sannadi,ma MAR,FW,Athletic Club,23,2001,16,7,754,8.4,1,1,2,1,0,0,0,0,0.12,0.12,0.24,0.12,0.24,519,ma MAR,FW,23,2001,8.4,1,19,7,36.8,2.27,0.84,0.05,0.14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
573,Martin Valjent,sk SVK,DF,Mallorca,28,1995,31,31,"2,763",30.7,3,0,3,3,0,0,4,0,0.1,0,0.1,0.1,0.1,573,sk SVK,DF,28,1995,30.7,3,12,5,41.7,0.39,0.16,0.25,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
555,Martín Tejón,es ESP,MF,Valencia,20,2004,4,0,49,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,555,es ESP,MF,20,2004,0.5,0,1,1,100,1.84,1.84,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
601,Martín Zubimendi,es ESP,MF,Real Sociedad,25,1999,36,33,"2,962",32.9,2,1,3,2,0,0,6,0,0.06,0.03,0.09,0.06,0.09,601,es ESP,MF,25,1999,32.9,2,24,8,33.3,0.73,0.24,0.08,0.25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
357,Marvin,es ESP,"DF,MF",Las Palmas,24,2000,23,9,"1,038",11.5,0,0,0,0,0,0,4,0,0,0,0,0,0,357,es ESP,"DF,MF",24,2000,11.5,0,5,0,0,0.43,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
197,Mateo Flores,es ESP,MF,Real Betis,20,2004,6,1,153,1.7,0,0,0,0,0,0,1,0,0,0,0,0,0,197,es ESP,MF,20,2004,1.7,0,0,0,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
364,Mateo Mejía,es ESP,FW,Sevilla,21,2003,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,364,es ESP,FW,21,2003,0.1,0,0,0,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
386,Mateu Morey,es ESP,DF,Mallorca,24,2000,16,8,741,8.2,0,0,0,0,0,0,1,0,0,0,0,0,0,386,es ESP,DF,24,2000,8.2,0,3,1,33.3,0.36,0.12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
400,Matija Nastasić,rs SRB,DF,Leganés,31,1993,26,24,"2,110",23.4,1,0,1,1,0,0,3,0,0.04,0,0.04,0.04,0.04,400,rs SRB,DF,31,1993,23.4,1,2,1,50,0.09,0.04,0.5,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
39,Mauro Arambarri,uy URU,MF,Getafe,28,1995,35,31,"2,661",29.6,10,0,10,7,3,3,10,0,0.34,0,0.34,0.24,0.24,39,uy URU,MF,28,1995,29.6,10,56,19,33.9,1.89,0.64,0.13,0.37,3,3,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
1,Max Aarons,eng ENG,DF,Valencia,24,2000,4,1,120,1.3,0,0,0,0,0,0,2,0,0,0,0,0,0,1,eng ENG,DF,24,2000,1.3,0,0,0,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
123,Maximiliano Caufriez,be BEL,DF,Valencia,27,1997,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,123,be BEL,DF,27,1997,1,0,0,0,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
370,Miguel,es ESP,FW,Leganés,24,1999,34,17,"1,724",19.2,1,3,4,0,1,2,3,0,0.05,0.16,0.21,0,0.16,370,es ESP,FW,24,1999,19.2,1,35,16,45.7,1.83,0.84,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
250,Miguel Gutiérrez,es ESP,"DF,MF",Girona,23,2001,29,29,"2,458",27.3,1,5,6,1,0,0,4,0,0.04,0.18,0.22,0.04,0.22,250,es ESP,"DF,MF",23,2001,27.3,1,28,9,32.1,1.03,0.33,0.04,0.11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
477,Mihailo Ristić,rs SRB,"MF,DF",Celta Vigo,28,1995,10,6,429,4.8,0,1,1,0,0,0,1,0,0,0.21,0.21,0,0.21,477,rs SRB,"MF,DF",28,1995,4.8,0,2,0,0,0.42,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
342,Mika Mármol,es ESP,DF,Las Palmas,23,2001,30,27,"2,399",26.7,0,1,1,0,0,0,5,0,0,0.04,0.04,0,0.04,342,es ESP,DF,23,2001,26.7,0,10,0,0,0.38,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
274,Mikel Jauregizar,es ESP,MF,Athletic Club,20,2003,34,25,"2,244",24.9,2,1,3,2,0,0,4,1,0.08,0.04,0.12,0.08,0.12,274,es ESP,MF,20,2003,24.9,2,21,8,38.1,0.84,0.32,0.1,0.25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
429,Mikel Oyarzabal,es ESP,FW,Real Sociedad,27,1997,35,28,"2,250",25,9,3,12,5,4,4,4,1,0.36,0.12,0.48,0.2,0.32,429,es ESP,FW,27,1997,25,9,43,18,41.9,1.72,0.72,0.12,0.28,4,4,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
582,Mikel Vesga,es ESP,MF,Athletic Club,31,1993,25,10,988,11,0,0,0,0,0,1,1,0,0,0,0,0,0,582,es ESP,MF,31,1993,11,0,6,3,50,0.55,0.27,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
225,Moi Gómez,es ESP,"MF,FW",Osasuna,30,1994,26,6,796,8.8,0,0,0,0,0,0,1,0,0,0,0,0,0,225,es ESP,"MF,FW",30,1994,8.8,0,6,1,16.7,0.68,0.11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
157,Mouctar Diakhaby,gn GUI,DF,Valencia,27,1996,13,7,653,7.3,2,0,2,2,0,0,0,0,0.28,0,0.28,0.28,0.28,157,gn GUI,DF,27,1996,7.3,2,11,4,36.4,1.52,0.55,0.18,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
159,Moussa Diarra,ml MLI,DF,Alavés,23,2000,26,20,"1,866",20.7,0,0,0,0,0,0,6,0,0,0,0,0,0,159,ml MLI,DF,23,2000,20.7,0,1,0,0,0.05,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
251,Munir El Haddadi,ma MAR,"MF,FW",Leganés,28,1995,25,10,862,9.6,4,0,4,4,0,0,1,1,0.42,0,0.42,0.42,0.42,251,ma MAR,"MF,FW",28,1995,9.6,4,21,9,42.9,2.19,0.94,0.19,0.44,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
3,Nabil Aberdin,fr FRA,MF,Getafe,21,2002,7,4,263,2.9,0,0,0,0,0,0,1,0,0,0,0,0,0,3,fr FRA,MF,21,2002,2.9,0,2,0,0,0.68,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
189,Nabil Fekir,fr FRA,MF,Real Betis,31,1993,2,2,180,2,0,1,1,0,0,0,0,0,0,0.5,0.5,0,0.5,189,fr FRA,MF,31,1993,2,0,7,1,14.3,3.5,0.5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
585,Nacho Vidal,es ESP,DF,Osasuna,29,1995,5,1,124,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,585,es ESP,DF,29,1995,1.4,0,0,0,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
570,Naci Ünüvar,nl NED,"FW,MF",Espanyol,21,2003,2,0,31,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,570,nl NED,"FW,MF",21,2003,0.3,0,1,0,0,2.9,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
381,Nahuel Molina,ar ARG,DF,Atlético Madrid,26,1998,30,17,"1,590",17.7,0,3,3,0,0,0,1,0,0,0.17,0.17,0,0.17,381,ar ARG,DF,26,1998,17.7,0,9,1,11.1,0.51,0.06,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
556,Nahuel Tenaglia,ar ARG,DF,Alavés,28,1996,34,33,"2,922",32.5,2,1,3,2,0,0,11,0,0.06,0.03,0.09,0.06,0.09,556,ar ARG,DF,28,1996,32.5,2,27,9,33.3,0.83,0.28,0.07,0.22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
401,Natan,br BRA,DF,Real Betis,23,2001,31,23,"2,175",24.2,1,1,2,1,0,0,5,1,0.04,0.04,0.08,0.04,0.08,401,br BRA,DF,23,2001,24.2,1,9,4,44.4,0.37,0.17,0.11,0.25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
11,Nayef Aguerd,ma MAR,DF,Real Sociedad,28,1996,21,21,"1,760",19.6,0,0,0,0,0,0,5,0,0,0,0,0,0,11,ma MAR,DF,28,1996,19.6,0,15,5,33.3,0.77,0.26,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
240,Nemanja Gudelj,rs SRB,"MF,DF",Sevilla,32,1991,31,27,"2,493",27.7,1,1,2,0,1,1,6,0,0.04,0.04,0.07,0,0.04,240,rs SRB,"MF,DF",32,1991,27.7,1,23,6,26.1,0.83,0.22,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
593,Nico Williams,es ESP,MF,Athletic Club,22,2002,29,22,"1,996",22.2,5,5,10,5,0,0,1,0,0.23,0.23,0.45,0.23,0.45,593,es ESP,MF,22,2002,22.2,5,54,19,35.2,2.43,0.86,0.09,0.26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
445,Nicolas Pépé,ci CIV,"FW,MF",Villarreal,29,1995,28,15,"1,500",16.7,3,6,9,3,0,0,3,0,0.18,0.36,0.54,0.18,0.54,445,ci CIV,"FW,MF",29,1995,16.7,3,39,17,43.6,2.34,1.02,0.08,0.18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
523,Nicolás Serrano,es ESP,MF,Athletic Club,21,2003,4,1,112,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,523,es ESP,MF,21,2003,1.2,0,5,1,20,4.02,0.8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
368,Nobel Mendy,fr FRA,DF,Real Betis,19,2004,2,1,108,1.2,0,0,0,0,0,0,1,0,0,0,0,0,0,368,fr FRA,DF,19,2004,1.2,0,0,0,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
513,Oihan Sancet,es ESP,MF,Athletic Club,24,2000,29,19,"1,620",18,15,1,16,12,3,3,2,0,0.83,0.06,0.89,0.67,0.72,513,es ESP,MF,24,2000,18,15,50,20,40,2.78,1.11,0.24,0.6,3,3,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
420,Olasagasti,es ESP,MF,Real Sociedad,23,2000,22,7,857,9.5,1,1,2,1,0,0,2,0,0.11,0.11,0.21,0.11,0.21,420,es ESP,MF,23,2000,9.5,1,13,2,15.4,1.37,0.21,0.08,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
362,Oliver McBurnie,sct SCO,FW,Las Palmas,28,1996,34,20,"1,837",20.4,3,6,9,3,0,0,3,0,0.15,0.29,0.44,0.15,0.44,362,sct SCO,FW,28,1996,20.4,3,32,13,40.6,1.57,0.64,0.09,0.23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
18,Omar Alderete,py PAR,DF,Getafe,27,1996,34,34,"2,971",33,1,0,1,1,0,0,8,0,0.03,0,0.03,0.03,0.03,18,py PAR,DF,27,1996,33,1,38,10,26.3,1.15,0.3,0.03,0.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
261,Omar El Hilali,ma MAR,DF,Espanyol,20,2003,36,36,"3,153",35,0,2,2,0,0,0,11,0,0,0.06,0.06,0,0.06,261,ma MAR,DF,20,2003,35,0,2,0,0,0.06,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
358,Omar Mascarell,gq EQG,MF,Mallorca,31,1993,32,21,"1,992",22.1,1,0,1,1,0,0,5,1,0.05,0,0.05,0.05,0.05,358,gq EQG,MF,31,1993,22.1,1,9,2,22.2,0.41,0.09,0.11,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
498,Oriol Romeu,es ESP,MF,Girona,32,1991,25,17,"1,356",15.1,0,0,0,0,0,0,5,0,0,0,0,0,0,498,es ESP,MF,32,1991,15.1,0,5,1,20,0.33,0.07,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
540,Orri Steinn Óskarsson,is ISL,FW,Real Sociedad,19,2004,23,9,944,10.5,3,0,3,3,0,0,1,0,0.29,0,0.29,0.29,0.29,540,is ISL,FW,19,2004,10.5,3,19,7,36.8,1.81,0.67,0.16,0.43,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
69,Pablo Barrios,es ESP,MF,Atlético Madrid,21,2003,31,28,"2,330",25.9,1,4,5,1,0,0,4,1,0.04,0.15,0.19,0.04,0.19,69,es ESP,MF,21,2003,25.9,1,29,8,27.6,1.12,0.31,0.03,0.13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
176,Pablo Durán,es ESP,"FW,MF",Celta Vigo,23,2001,27,15,"1,394",15.5,4,4,8,4,0,0,3,0,0.26,0.26,0.52,0.26,0.52,176,es ESP,"FW,MF",23,2001,15.5,4,26,10,38.5,1.68,0.65,0.15,0.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
198,Pablo Fornals,es ESP,MF,Real Betis,28,1996,26,22,"1,827",20.3,2,0,2,2,0,0,2,0,0.1,0,0.1,0.1,0.1,198,es ESP,MF,28,1996,20.3,2,23,4,17.4,1.13,0.2,0.09,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
217,Pablo Garcia,es ESP,FW,Real Betis,18,2006,3,0,38,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,217,es ESP,FW,18,2006,0.4,0,0,0,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
264,Pablo Ibáñez,es ESP,MF,Osasuna,25,1998,28,13,"1,294",14.4,1,1,2,1,0,0,4,0,0.07,0.07,0.14,0.07,0.14,264,es ESP,MF,25,1998,14.4,1,20,5,25,1.39,0.35,0.05,0.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
331,Pablo Maffeo,es ESP,DF,Mallorca,27,1997,30,28,"2,368",26.3,0,2,2,0,0,0,7,0,0,0.08,0.08,0,0.08,331,es ESP,DF,27,1997,26.3,0,7,1,14.3,0.27,0.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
341,Pablo Marín,es ESP,MF,Real Sociedad,21,2003,23,14,"1,239",13.8,1,2,3,1,0,0,3,0,0.07,0.15,0.22,0.07,0.22,341,es ESP,MF,21,2003,13.8,1,21,7,33.3,1.53,0.51,0.05,0.14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
561,Pablo Torre,es ESP,MF,Barcelona,21,2003,10,4,310,3.4,3,1,4,3,0,0,0,0,0.87,0.29,1.16,0.87,1.16,561,es ESP,MF,21,2003,3.4,3,6,4,66.7,1.74,1.16,0.5,0.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
54,Papa Ba,es ESP,FW,Girona,19,2004,1,0,48,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,54,es ESP,FW,19,2004,0.5,0,1,0,0,1.87,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
243,Pape Gueye,sn SEN,"MF,FW",Villarreal,25,1999,34,26,"2,224",24.7,4,0,4,4,0,0,6,2,0.16,0,0.16,0.16,0.16,243,sn SEN,"MF,FW",25,1999,24.7,4,54,17,31.5,2.19,0.69,0.07,0.24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
134,Pathé Ciss,sn SEN,"MF,DF",Rayo Vallecano,30,1994,33,25,"2,140",23.8,4,1,5,4,0,0,12,0,0.17,0.04,0.21,0.17,0.21,134,sn SEN,"MF,DF",30,1994,23.8,4,21,6,28.6,0.88,0.25,0.19,0.67,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
102,Pau Cabanes,es ESP,MF,Alavés,19,2005,6,2,188,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,102,es ESP,MF,19,2005,2.1,0,2,1,50,0.96,0.48,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
101,Pau Cabanes,es ESP,FW,Villarreal,19,2005,10,0,163,1.8,1,0,1,1,0,0,0,0,0.55,0,0.55,0.55,0.55,101,es ESP,FW,19,2005,1.8,1,4,2,50,2.21,1.1,0.25,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
151,Pau Cubarsí,es ESP,DF,Barcelona,17,2007,35,29,"2,618",29.1,0,3,3,0,0,0,3,0,0,0.1,0.1,0,0.1,151,es ESP,DF,17,2007,29.1,0,8,0,0,0.28,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
320,Pau López,es ESP,GK,Girona,29,1994,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,320,es ESP,GK,29,1994,0.5,0,0,0,,0,0,,,0,0,23,es ESP,GK,29,1994,1,0,45,0.5,2,4,3,1,33.3,0,0,0,0,,0,0,0,0,,La Liga
402,Pau Navarro,es ESP,DF,Villarreal,19,2005,17,8,916,10.2,0,0,0,0,0,0,1,0,0,0,0,0,0,402,es ESP,DF,19,2005,10.2,0,1,0,0,0.1,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
584,Pau Victor,es ESP,FW,Barcelona,22,2001,21,2,319,3.5,2,1,3,2,0,0,2,0,0.56,0.28,0.85,0.56,0.85,584,es ESP,FW,22,2001,3.5,2,14,8,57.1,3.95,2.26,0.14,0.25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
222,Paulo Gazzaniga,ar ARG,GK,Girona,32,1992,36,36,"3,195",35.5,0,0,0,0,0,0,4,0,0,0,0,0,0,222,ar ARG,GK,32,1992,35.5,0,0,0,,0,0,,,0,0,15,ar ARG,GK,32,1992,36,36,"3,195",35.5,51,1.44,136,90,64,11,8,17,8,22.2,5,2,3,0,60,La Liga
439,Pedri,es ESP,MF,Barcelona,21,2002,37,35,"2,879",32,4,5,9,4,0,0,3,0,0.13,0.16,0.28,0.13,0.28,439,es ESP,MF,21,2002,32,4,24,11,45.8,0.75,0.34,0.17,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
162,Pedro Díaz,es ESP,MF,Rayo Vallecano,26,1998,26,12,"1,211",13.5,3,0,3,3,0,1,2,0,0.22,0,0.22,0.22,0.22,162,es ESP,MF,26,1998,13.5,3,32,8,25,2.38,0.59,0.09,0.38,0,1,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
108,Peio Canales,es ESP,MF,Athletic Club,19,2005,8,2,259,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,108,es ESP,MF,19,2005,2.9,0,3,0,0,1.04,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
441,Pejiño,es ESP,MF,Las Palmas,28,1996,1,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,441,es ESP,MF,28,1996,0.2,0,1,0,0,5.63,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
193,Pelayo Fernandez,es ESP,DF,Rayo Vallecano,21,2003,2,1,98,1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,193,es ESP,DF,21,2003,1.1,0,0,0,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
127,Pep Chavarría,es ESP,DF,Rayo Vallecano,26,1998,34,28,"2,585",28.7,0,1,1,0,0,0,3,0,0,0.03,0.03,0,0.03,127,es ESP,DF,26,1998,28.7,0,11,3,27.3,0.38,0.1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
446,Peque,es ESP,"MF,FW",Sevilla,21,2002,26,14,"1,134",12.6,1,1,2,1,0,0,1,0,0.08,0.08,0.16,0.08,0.16,446,es ESP,"MF,FW",21,2002,12.6,1,19,4,21.1,1.51,0.32,0.05,0.25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
373,Pere Milla,es ESP,MF,Espanyol,31,1992,20,1,456,5.1,3,0,3,3,0,0,3,0,0.59,0,0.59,0.59,0.59,373,es ESP,MF,31,1992,5.1,3,11,5,45.5,2.17,0.99,0.27,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
230,Peter González,do DOM,MF,Getafe,22,2002,17,2,477,5.3,0,0,0,0,0,0,1,0,0,0,0,0,0,230,do DOM,MF,22,2002,5.3,0,12,4,33.3,2.26,0.75,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
454,Pica,es ESP,DF,Alavés,22,2002,9,5,499,5.5,0,0,0,0,0,0,1,0,0,0,0,0,0,454,es ESP,DF,22,2002,5.5,0,4,1,25,0.72,0.18,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,La Liga
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Rk,Nation,Pos,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Rk,Nation,Pos,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,La Liga
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Rk,Nation,Pos,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Rk,Nation,Pos,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,La Liga
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Rk,Nation,Pos,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Rk,Nation,Pos,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,La Liga
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Rk,Nation,Pos,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Rk,Nation,Pos,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,La Liga
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Rk,Nation,Pos,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Rk,Nation,Pos,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,La Liga
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Rk,Nation,Pos,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Rk,Nation,Pos,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,La Liga
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Rk,Nation,Pos,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Rk,Nation,Pos,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,La Liga
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Rk,Nation,Pos,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Rk,Nation,Pos,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,La Liga
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Rk,Nation,Pos,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Rk,Nation,Pos,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,La Liga
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Rk,Nation,Pos,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Rk,Nation,Pos,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,La Liga
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Rk,Nation,Pos,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Rk,Nation,Pos,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,La Liga
