Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,Rk_shooting,Nation_shooting,Pos_shooting,Age_shooting,Born_shooting,90s_shooting,Gls_shooting,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK_shooting,PKatt_shooting,Rk_goalkeeping,Nation_goalkeeping,Pos_goalkeeping,Age_goalkeeping,Born_goalkeeping,MP_goalkeeping,Starts_goalkeeping,Min_goalkeeping,90s_goalkeeping,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_goalkeeping,PKA,PKsv,PKm,Save%.1,League
326,Karol Linetty,pl POL,MF,Torino,29,1995,28,18,"1,540",17.1,1,0,1,1,0,0,6,0,0.06,0,0.06,0.06,0.06,326,pl POL,MF,29,1995,17.1,1,17,4,23.5,0.99,0.23,0.06,0.25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
156,Keinan Davis,eng ENG,FW,Udinese,26,1998,23,10,"1,066",11.8,2,1,3,2,0,0,2,0,0.17,0.08,0.25,0.17,0.25,156,eng ENG,FW,26,1998,11.8,2,29,11,37.9,2.45,0.93,0.07,0.18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
37,Keita Baldé,sn SEN,FW,Monza,29,1995,11,8,638,7.1,2,0,2,2,0,0,2,0,0.28,0,0.28,0.28,0.28,37,sn SEN,FW,29,1995,7.1,2,14,5,35.7,1.97,0.71,0.14,0.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
612,Kenan Yıldız,tr TUR,MF,Juventus,19,2005,35,28,"2,402",26.7,7,4,11,7,0,0,2,1,0.26,0.15,0.41,0.26,0.41,612,tr TUR,MF,19,2005,26.7,7,61,23,37.7,2.29,0.86,0.11,0.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
73,Kevin Bonifazi,it ITA,DF,Lecce,28,1996,3,0,65,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,73,it ITA,DF,28,1996,0.7,0,0,0,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
369,Kevin Martins,it ITA,MF,Monza,19,2005,9,1,183,2,0,1,1,0,0,0,1,0,0,0.49,0.49,0,0.49,369,it ITA,MF,19,2005,2,0,0,0,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
629,Kevin Zeroli,it ITA,MF,Milan,19,2005,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,629,it ITA,MF,19,2005,0.1,0,0,0,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
628,Kevin Zeroli,it ITA,MF,Monza,19,2005,8,4,395,4.4,0,1,1,0,0,0,0,0,0,0.23,0.23,0,0.23,628,it ITA,MF,19,2005,4.4,0,6,1,16.7,1.37,0.23,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
311,Khvicha Kvaratskhelia,ge GEO,"FW,MF",Napoli,23,2001,17,15,"1,178",13.1,5,3,8,4,1,1,1,0,0.38,0.23,0.61,0.31,0.53,311,ge GEO,"FW,MF",23,2001,13.1,5,49,17,34.7,3.74,1.3,0.08,0.24,1,1,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
571,Khéphren Thuram,fr FRA,MF,Juventus,23,2001,35,26,"2,326",25.8,4,5,9,4,0,0,5,0,0.15,0.19,0.35,0.15,0.35,571,fr FRA,MF,23,2001,25.8,4,36,11,30.6,1.39,0.43,0.11,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
297,Kialonda,ao ANG,DF,Lecce,26,1997,24,24,"2,144",23.8,0,1,1,0,0,0,3,0,0,0.04,0.04,0,0.04,297,ao ANG,DF,26,1997,23.8,0,16,1,6.3,0.67,0.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
459,Kike Pérez,es ESP,MF,Venezia,27,1997,16,13,"1,114",12.4,1,0,1,1,0,0,4,0,0.08,0,0.08,0.08,0.08,459,es ESP,MF,27,1997,12.4,1,13,7,53.8,1.05,0.57,0.08,0.14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
186,Kingsley Ehizibue,nl NED,"MF,DF",Udinese,29,1995,33,30,"2,498",27.8,0,1,1,0,0,0,5,0,0,0.04,0.04,0,0.04,186,nl NED,"MF,DF",29,1995,27.8,0,14,4,28.6,0.5,0.14,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
401,Kingstone Mutandwa,zm ZAM,FW,Cagliari,21,2003,6,0,127,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,401,zm ZAM,FW,21,2003,1.4,0,4,0,0,2.83,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
403,Konan N'dri,ci CIV,MF,Lecce,23,2000,11,2,306,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,403,ci CIV,MF,23,2000,3.4,0,9,2,22.2,2.65,0.59,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
161,Koni De Winter,be BEL,DF,Genoa,22,2002,25,23,"2,135",23.7,3,0,3,3,0,0,6,0,0.13,0,0.13,0.13,0.13,161,be BEL,DF,22,2002,23.7,3,13,7,53.8,0.55,0.3,0.23,0.43,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
25,Kristjan Asllani,al ALB,MF,Inter,22,2002,22,10,988,11,2,2,4,0,2,2,4,0,0.18,0.18,0.36,0,0.18,25,al ALB,MF,22,2002,11,2,16,5,31.3,1.46,0.46,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
606,Kyle Walker,eng ENG,DF,Milan,34,1990,11,7,659,7.3,0,0,0,0,0,0,1,0,0,0,0,0,0,606,eng ENG,DF,34,1990,7.3,0,2,0,0,0.27,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
40,Lameck Banda,zm ZAM,"MF,FW",Lecce,23,2001,15,6,610,6.8,0,1,1,0,0,0,1,0,0,0.15,0.15,0,0.15,40,zm ZAM,"MF,FW",23,2001,6.8,0,17,4,23.5,2.51,0.59,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
140,Lassana Coulibaly,ml MLI,MF,Lecce,28,1996,38,30,"2,667",29.6,1,0,1,1,0,0,3,0,0.03,0,0.03,0.03,0.03,140,ml MLI,MF,28,1996,29.6,1,9,3,33.3,0.3,0.1,0.11,0.33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
231,Lautaro Gianetti,ar ARG,DF,Udinese,30,1993,15,11,878,9.8,1,0,1,1,0,0,4,0,0.1,0,0.1,0.1,0.1,231,ar ARG,DF,30,1993,9.8,1,2,2,100,0.21,0.21,0.5,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
367,Lautaro Martínez,ar ARG,FW,Inter,26,1997,31,31,"2,564",28.5,12,3,15,12,0,0,1,0,0.42,0.11,0.53,0.42,0.53,367,ar ARG,FW,26,1997,28.5,12,101,34,33.7,3.55,1.19,0.12,0.35,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
581,Lautaro Valenti,ar ARG,DF,Parma,25,1999,20,18,"1,556",17.3,1,0,1,1,0,0,6,1,0.06,0,0.06,0.06,0.06,581,ar ARG,DF,25,1999,17.3,1,7,2,28.6,0.4,0.12,0.14,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
515,Lazar Samardzic,rs SRB,MF,Atalanta,22,2002,31,7,"1,169",13,2,1,3,2,0,0,3,0,0.15,0.08,0.23,0.15,0.23,515,rs SRB,MF,22,2002,13,2,33,13,39.4,2.54,1,0.06,0.15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
123,Leandro Chichizola,ar ARG,GK,Parma,34,1990,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,123,ar ARG,GK,34,1990,1,0,0,0,,0,0,,,0,0,6,ar ARG,GK,34,1990,1,1,90,1,3,3,7,4,57.1,0,0,1,0,0,0,0,0,0,,Serie A
439,Leandro Paredes,ar ARG,MF,Roma,30,1994,22,15,"1,373",15.3,3,1,4,1,2,2,4,0,0.2,0.07,0.26,0.07,0.13,439,ar ARG,MF,30,1994,15.3,3,26,9,34.6,1.7,0.59,0.04,0.11,2,2,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
446,Leonardo Pavoletti,it ITA,FW,Cagliari,35,1988,26,1,445,4.9,2,0,2,2,0,0,5,0,0.4,0,0.4,0.4,0.4,446,it ITA,FW,35,1988,4.9,2,18,7,38.9,3.64,1.42,0.11,0.29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
549,Leonardo Spinazzola,it ITA,"DF,MF",Napoli,31,1993,27,17,"1,517",16.9,1,1,2,1,0,0,1,0,0.06,0.06,0.12,0.06,0.12,549,it ITA,"DF,MF",31,1993,16.9,1,13,4,30.8,0.77,0.24,0.08,0.25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
208,Lewis Ferguson,sct SCO,MF,Bologna,24,1999,16,10,983,10.9,1,1,2,0,1,1,0,0,0.09,0.09,0.18,0,0.09,208,sct SCO,MF,24,1999,10.9,1,6,2,33.3,0.55,0.18,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
256,Liam Henderson,sct SCO,MF,Empoli,28,1996,36,27,"2,337",26,0,4,4,0,0,0,10,0,0,0.15,0.15,0,0.15,256,sct SCO,MF,28,1996,26,0,22,3,13.6,0.85,0.12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
88,Liberato Cacace,nz NZL,"MF,DF",Empoli,23,2000,33,24,"2,230",24.8,2,4,6,2,0,0,6,0,0.08,0.16,0.24,0.08,0.24,88,nz NZL,"MF,DF",23,2000,24.8,2,29,9,31,1.17,0.36,0.07,0.22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
290,Lior Kasa,il ISR,MF,Genoa,18,2005,8,2,230,2.6,0,0,0,0,0,0,2,0,0,0,0,0,0,290,il ISR,MF,18,2005,2.6,0,5,2,40,1.96,0.78,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
295,Lloyd Kelly,eng ENG,DF,Juventus,25,1998,12,11,"1,013",11.3,0,0,0,0,0,0,1,0,0,0,0,0,0,295,eng ENG,DF,25,1998,11.3,0,7,1,14.3,0.62,0.09,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
22,Lorenzo Anghelè,it ITA,FW,Juventus,19,2005,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,it ITA,FW,19,2005,0.1,0,0,0,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
131,Lorenzo Colombo,it ITA,"FW,MF",Empoli,22,2002,37,26,"2,233",24.8,6,2,8,5,1,1,5,1,0.24,0.08,0.32,0.2,0.28,131,it ITA,"FW,MF",22,2002,24.8,6,56,20,35.7,2.26,0.81,0.09,0.25,1,1,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
160,Lorenzo De Silvestri,it ITA,DF,Bologna,36,1988,18,13,"1,060",11.8,1,0,1,1,0,0,1,0,0.08,0,0.08,0.08,0.08,160,it ITA,DF,36,1988,11.8,1,9,4,44.4,0.76,0.34,0.11,0.25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
333,Lorenzo Lucca,it ITA,FW,Udinese,23,2000,33,27,"2,353",26.1,12,1,13,11,1,1,10,0,0.46,0.04,0.5,0.42,0.46,333,it ITA,FW,23,2000,26.1,12,66,26,39.4,2.52,0.99,0.17,0.42,1,1,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
390,Lorenzo Montipò,it ITA,GK,Hellas Verona,28,1996,36,36,"3,240",36,0,0,0,0,0,0,0,0,0,0,0,0,0,390,it ITA,GK,28,1996,36,0,0,0,,0,0,,,0,0,20,it ITA,GK,28,1996,36,36,"3,240",36,64,1.78,161,100,61.5,9,7,20,8,22.2,4,2,1,1,33.3,Serie A
452,Lorenzo Pellegrini,it ITA,MF,Roma,28,1996,25,20,"1,626",18.1,2,1,3,1,1,1,4,0,0.11,0.06,0.17,0.06,0.11,452,it ITA,MF,28,1996,18.1,2,42,14,33.3,2.32,0.77,0.02,0.07,1,1,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
576,Lorenzo Tosto,it ITA,DF,Empoli,18,2006,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,it ITA,DF,18,2006,0,0,0,0,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
592,Lorenzo Venturino,it ITA,MF,Genoa,18,2006,6,1,167,1.9,2,0,2,2,0,0,0,0,1.08,0,1.08,1.08,1.08,592,it ITA,MF,18,2006,1.9,2,4,3,75,2.16,1.62,0.5,0.67,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
563,Loum Tchaouna,fr FRA,"MF,FW",Lazio,20,2003,24,6,660,7.3,1,0,1,1,0,0,4,1,0.14,0,0.14,0.14,0.14,563,fr FRA,"MF,FW",20,2003,7.3,1,23,8,34.8,3.14,1.09,0.04,0.13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
92,Luca Caldirola,it ITA,DF,Monza,33,1991,14,10,876,9.7,0,0,0,0,0,0,5,0,0,0,0,0,0,92,it ITA,DF,33,1991,9.7,0,4,2,50,0.41,0.21,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
359,Luca Marianucci,it ITA,DF,Empoli,20,2004,18,12,"1,069",11.9,0,0,0,0,0,0,0,1,0,0,0,0,0,359,it ITA,DF,20,2004,11.9,0,8,2,25,0.67,0.17,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
375,Luca Mazzitelli,it ITA,MF,Como,28,1995,11,3,335,3.7,1,1,2,1,0,0,1,0,0.27,0.27,0.54,0.27,0.54,375,it ITA,MF,28,1995,3.7,1,7,3,42.9,1.88,0.81,0.14,0.33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
453,Luca Pellegrini,it ITA,DF,Lazio,25,1999,22,10,"1,067",11.9,0,4,4,0,0,0,5,0,0,0.34,0.34,0,0.34,453,it ITA,DF,25,1999,11.9,0,13,4,30.8,1.1,0.34,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
490,Luca Ranieri,it ITA,DF,Fiorentina,25,1999,36,35,"3,071",34.1,1,3,4,1,0,0,7,0,0.03,0.09,0.12,0.03,0.12,490,it ITA,DF,25,1999,34.1,1,11,5,45.5,0.32,0.15,0.09,0.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
55,Lucas Beltrán,ar ARG,"MF,FW",Fiorentina,23,2001,33,21,"1,953",21.7,5,4,9,3,2,3,6,0,0.23,0.18,0.41,0.14,0.32,55,ar ARG,"MF,FW",23,2001,21.7,5,29,9,31,1.34,0.41,0.1,0.33,2,3,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
148,Lucas Da Cunha,fr FRA,MF,Como,23,2001,36,30,"2,613",29,3,2,5,3,0,0,4,0,0.1,0.07,0.17,0.1,0.17,148,fr FRA,MF,23,2001,29,3,37,14,37.8,1.27,0.48,0.08,0.21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
243,Lucas Gourna-Douath,fr FRA,MF,Roma,20,2003,6,2,229,2.5,0,0,0,0,0,0,2,0,0,0,0,0,0,243,fr FRA,MF,20,2003,2.5,0,3,0,0,1.18,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
368,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,28,1996,8,4,351,3.9,1,0,1,1,0,0,1,0,0.26,0,0.26,0.26,0.26,368,ar ARG,DF,28,1996,3.9,1,3,1,33.3,0.77,0.26,0.33,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
281,Luka Jović,rs SRB,FW,Milan,26,1997,15,6,557,6.2,2,0,2,2,0,0,1,0,0.32,0,0.32,0.32,0.32,281,rs SRB,FW,26,1997,6.2,2,11,4,36.4,1.78,0.65,0.18,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
575,Luka Topalović,si SVN,MF,Inter,18,2006,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,575,si SVN,MF,18,2006,0.1,0,0,0,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
151,Maat Daniel Caprini,it ITA,FW,Fiorentina,18,2006,2,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,151,it ITA,FW,18,2006,0.1,0,0,0,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
421,Maduka Okoye,ng NGA,GK,Udinese,24,1999,25,25,"2,250",25,0,0,0,0,0,0,1,0,0,0,0,0,0,421,ng NGA,GK,24,1999,25,0,0,0,,0,0,,,0,0,22,ng NGA,GK,24,1999,25,25,"2,250",25,40,1.6,109,73,67,6,4,15,4,16,5,4,0,1,0,Serie A
298,Magnus Kofod Andersen,dk DEN,MF,Venezia,25,1999,14,7,695,7.7,1,1,2,1,0,0,1,0,0.13,0.13,0.26,0.13,0.26,298,dk DEN,MF,25,1999,7.7,1,8,2,25,1.04,0.26,0.13,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
569,Malick Thiaw,de GER,DF,Milan,22,2001,22,19,"1,806",20.1,0,0,0,0,0,0,2,0,0,0,0,0,0,569,de GER,DF,22,2001,20.1,0,7,1,14.3,0.35,0.05,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
294,Mandela Keita,be BEL,MF,Parma,22,2002,30,24,"1,826",20.3,0,2,2,0,0,0,6,1,0,0.1,0.1,0,0.1,294,be BEL,MF,22,2002,20.3,0,5,4,80,0.25,0.2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
302,Manu Koné,fr FRA,MF,Roma,23,2001,34,31,"2,572",28.6,2,1,3,2,0,0,6,0,0.07,0.03,0.1,0.07,0.1,302,fr FRA,MF,23,2001,28.6,2,34,9,26.5,1.19,0.31,0.06,0.22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
317,Manuel Lazzari,it ITA,DF,Lazio,30,1993,25,16,"1,406",15.6,0,1,1,0,0,0,3,0,0,0.06,0.06,0,0.06,317,it ITA,DF,30,1993,15.6,0,6,2,33.3,0.38,0.13,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
329,Manuel Locatelli,it ITA,MF,Juventus,26,1998,36,34,"2,822",31.4,2,2,4,1,1,1,9,0,0.06,0.06,0.13,0.03,0.1,329,it ITA,MF,26,1998,31.4,2,25,9,36,0.8,0.29,0.04,0.11,1,1,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
296,Marc-Oliver Kempf,de GER,DF,Como,29,1995,31,30,"2,615",29.1,0,0,0,0,0,0,6,1,0,0,0,0,0,296,de GER,DF,29,1995,29.1,0,20,4,20,0.69,0.14,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
81,Marco Brescianini,it ITA,MF,Atalanta,24,2000,29,9,991,11,4,2,6,4,0,0,1,0,0.36,0.18,0.54,0.36,0.54,81,it ITA,MF,24,2000,11,4,20,8,40,1.82,0.73,0.2,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
109,Marco Carnesecchi,it ITA,GK,Atalanta,24,2000,34,34,"3,060",34,0,0,0,0,0,0,1,0,0,0,0,0,0,109,it ITA,GK,24,2000,34,0,0,0,,0,0,,,0,0,5,it ITA,GK,24,2000,34,34,"3,060",34,34,1,130,98,75.4,19,7,8,13,38.2,2,2,0,0,0,Serie A
437,Marco Palestra,it ITA,MF,Atalanta,19,2005,9,2,222,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,437,it ITA,MF,19,2005,2.5,0,0,0,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
512,Marco Sala,it ITA,DF,Como,25,1999,8,3,261,2.9,0,0,0,0,0,0,3,0,0,0,0,0,0,512,it ITA,DF,25,1999,2.9,0,0,0,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
513,Marco Sala,it ITA,"DF,MF",Lecce,25,1999,2,0,72,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,513,it ITA,"DF,MF",25,1999,0.8,0,0,0,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
536,Marco Silvestri,it ITA,GK,Empoli,33,1991,5,5,450,5,0,0,0,0,0,0,0,0,0,0,0,0,0,536,it ITA,GK,33,1991,5,0,0,0,,0,0,,,0,0,39,it ITA,GK,33,1991,5,5,450,5,11,2.2,27,16,59.3,0,1,4,0,0,0,0,0,0,,Serie A
550,Marco Sportiello,it ITA,GK,Milan,32,1992,2,1,126,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,550,it ITA,GK,32,1992,1.4,0,0,0,,0,0,,,0,0,43,it ITA,GK,32,1992,2,1,126,1.4,2,1.43,6,4,66.7,1,0,0,1,100,0,0,0,0,,Serie A
449,Marcus Pedersen,no NOR,"MF,DF",Torino,24,2000,29,15,"1,362",15.1,0,0,0,0,0,0,3,0,0,0,0,0,0,449,no NOR,"MF,DF",24,2000,15.1,0,8,3,37.5,0.53,0.2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
572,Marcus Thuram,fr FRA,FW,Inter,26,1997,32,27,"2,290",25.4,14,4,18,14,0,0,1,0,0.55,0.16,0.71,0.55,0.71,572,fr FRA,FW,26,1997,25.4,14,65,27,41.5,2.55,1.06,0.22,0.52,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
479,Marin Pongračić,hr CRO,DF,Fiorentina,26,1997,20,14,"1,367",15.2,0,0,0,0,0,0,3,1,0,0,0,0,0,479,hr CRO,DF,26,1997,15.2,0,2,1,50,0.13,0.07,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
557,Marin Šverko,hr CRO,DF,Venezia,26,1998,16,12,"1,117",12.4,1,0,1,1,0,0,3,0,0.08,0,0.08,0.08,0.08,557,hr CRO,DF,26,1998,12.4,1,3,1,33.3,0.24,0.08,0.33,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
39,Mario Balotelli,it ITA,FW,Genoa,33,1990,6,0,62,0.7,0,0,0,0,0,0,2,0,0,0,0,0,0,39,it ITA,FW,33,1990,0.7,0,2,0,0,2.9,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
233,Mario Gila,es ESP,DF,Lazio,23,2000,32,31,"2,741",30.5,1,0,1,1,0,0,8,0,0.03,0,0.03,0.03,0.03,233,es ESP,DF,23,2000,30.5,1,15,4,26.7,0.49,0.13,0.07,0.25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
257,Mario Hermoso,es ESP,DF,Roma,29,1995,8,2,251,2.8,0,0,0,0,0,0,2,1,0,0,0,0,0,257,es ESP,DF,29,1995,2.8,0,1,0,0,0.36,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
441,Mario Pašalić,hr CRO,MF,Atalanta,29,1995,34,23,"1,967",21.9,3,4,7,3,0,1,1,0,0.14,0.18,0.32,0.14,0.32,441,hr CRO,MF,29,1995,21.9,3,46,12,26.1,2.1,0.55,0.07,0.25,0,1,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
24,Marko Arnautović,at AUT,FW,Inter,35,1989,18,5,549,6.1,4,2,6,4,0,0,1,0,0.66,0.33,0.98,0.66,0.98,24,at AUT,FW,35,1989,6.1,4,14,6,42.9,2.3,0.98,0.29,0.67,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
502,Marten de Roon,nl NED,"MF,DF",Atalanta,33,1991,36,34,"3,058",34,4,4,8,4,0,0,5,0,0.12,0.12,0.24,0.12,0.24,502,nl NED,"MF,DF",33,1991,34,4,14,4,28.6,0.41,0.12,0.29,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
195,Martin Erlic,hr CRO,DF,Bologna,26,1998,8,5,334,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,195,hr CRO,DF,26,1998,3.7,0,6,0,0,1.62,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
217,Martin Frese,dk DEN,"DF,MF",Hellas Verona,26,1998,11,5,549,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,217,dk DEN,"DF,MF",26,1998,6.1,0,2,0,0,0.33,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
447,Martín Payero,ar ARG,MF,Udinese,25,1998,25,16,"1,381",15.3,1,1,2,1,0,0,5,0,0.07,0.07,0.13,0.07,0.13,447,ar ARG,MF,25,1998,15.3,1,31,5,16.1,2.02,0.33,0.03,0.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
454,Mateo Pellegrino,ar ARG,FW,Parma,23,2001,13,8,737,8.2,3,1,4,3,0,0,2,0,0.37,0.12,0.49,0.37,0.49,454,ar ARG,FW,23,2001,8.2,3,22,9,40.9,2.69,1.1,0.14,0.33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
497,Mateo Retegui,it ITA,FW,Atalanta,25,1999,36,32,"2,383",26.5,25,8,33,21,4,5,3,0,0.94,0.3,1.25,0.79,1.1,497,it ITA,FW,25,1999,26.5,25,104,38,36.5,3.93,1.44,0.2,0.55,4,5,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
308,Mateusz Kowalski,pl POL,MF,Parma,19,2005,1,1,56,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,308,pl POL,MF,19,2005,0.6,0,1,0,0,1.61,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
610,Mateusz Wieteska,pl POL,DF,Cagliari,27,1997,5,1,184,2,0,0,0,0,0,0,1,0,0,0,0,0,0,610,pl POL,DF,27,1997,2,0,1,0,0,0.49,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
341,Mathias Løvik,no NOR,MF,Parma,20,2003,6,0,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,341,no NOR,MF,20,2003,1,0,1,0,0,0.98,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
313,Mathis Lambourde,fr FRA,FW,Hellas Verona,18,2006,7,0,89,1,1,0,1,1,0,0,1,0,1.01,0,1.01,1.01,1.01,313,fr FRA,FW,18,2006,1,1,2,1,50,2.02,1.01,0.5,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
422,Mathías Olivera,uy URU,DF,Napoli,26,1997,32,26,"2,370",26.3,0,2,2,0,0,0,4,0,0,0.08,0.08,0,0.08,422,uy URU,DF,26,1997,26.3,0,16,2,12.5,0.61,0.08,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
393,Matias Moreno,ar ARG,DF,Fiorentina,20,2003,4,2,144,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,393,ar ARG,DF,20,2003,1.6,0,0,0,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
262,Mats Hummels,de GER,DF,Roma,35,1988,14,11,915,10.2,0,0,0,0,0,0,1,0,0,0,0,0,0,262,de GER,DF,35,1988,10.2,0,8,1,12.5,0.79,0.1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Serie A
